S,tA,tB,synA,synB
"(np.int64(5), np.int64(9), np.int64(24), np.int64(33))",2.9032747385586424,2.9972701898375282,0.019885669235942927,0.022780793478072603
"(np.int64(5), np.int64(9), np.int64(27), np.int64(30))",4.191886825816934,2.5576565245956986,0.05253238804884042,0.03219952786369751
"(np.int64(5), np.int64(9), np.int64(30), np.int64(38))",3.702163792229158,3.128056405647249,0.060055440431959095,0.0297256803509085
"(np.int64(5), np.int64(9), np.int64(37), np.int64(42))",7.933799441362337,1.283396703515189,0.026332864371505282,0.018673676109510984
"(np.int64(5), np.int64(10), np.int64(11), np.int64(29))",2.893770877482732,3.2413261007445726,0.051454547524863226,0.032053923727325295
"(np.int64(5), np.int64(10), np.int64(11), np.int64(39))",3.2700779225706618,4.5536173244176865,0.02809988681465092,0.029968750040101133
"(np.int64(5), np.int64(10), np.int64(13), np.int64(43))",9.348047871022716,10.600096986077064,0.012695377426286347,0.02724992498965151
"(np.int64(5), np.int64(10), np.int64(19), np.int64(40))",5.216736337609299,10.168796400520208,0.026010397777298078,0.03231765903433481
"(np.int64(5), np.int64(10), np.int64(22), np.int64(23))",5.386201882305724,3.849119642221408,0.004732644957416765,0.007138652622493913
"(np.int64(5), np.int64(10), np.int64(22), np.int64(30))",10.04233343286516,7.998351899964856,0.02472947333614961,0.033928048137013445
"(np.int64(5), np.int64(10), np.int64(25), np.int64(32))",4.611657417684823,4.431322482987169,0.02148769670043371,0.015688734385929215
"(np.int64(5), np.int64(10), np.int64(25), np.int64(39))",8.36522716580433,3.7882827353431483,0.011543230956623907,0.017107183395619008
"(np.int64(5), np.int64(10), np.int64(29), np.int64(39))",3.583740259571512,5.193054908971722,0.009003955535241248,0.025997600614635963
"(np.int64(5), np.int64(10), np.int64(31), np.int64(40))",5.297508451366253,7.543307923261101,0.02076485269445061,0.04731076851898153
"(np.int64(5), np.int64(10), np.int64(33), np.int64(42))",5.485886164642982,5.10743704673464,0.026327385015542437,0.02543333280352955
"(np.int64(5), np.int64(10), np.int64(38), np.int64(39))",7.275843022876937,5.85257205475127,0.017247174988976988,0.007523123929316977
"(np.int64(5), np.int64(11), np.int64(13), np.int64(43))",4.560772873055996,7.236997403451333,0.03385483876423667,0.036101332540368736
"(np.int64(5), np.int64(11), np.int64(14), np.int64(26))",5.4325661634113995,5.3183883878619485,0.0339399643460111,0.03682105061772811
"(np.int64(5), np.int64(11), np.int64(15), np.int64(21))",5.477914594064243,3.382659956099878,-0.0028026849380459185,0.02359025305705076
"(np.int64(5), np.int64(11), np.int64(16), np.int64(23))",6.7089227286531266,4.672509892084666,0.006102350356753661,0.008782171511867776
"(np.int64(5), np.int64(11), np.int64(18), np.int64(40))",12.826112111082143,5.577660206831923,0.020682449578597883,0.021315748495990494
"(np.int64(5), np.int64(11), np.int64(20), np.int64(26))",4.507035746030739,4.653555912338768,0.02979146362436258,0.03524269614836317
"(np.int64(5), np.int64(11), np.int64(21), np.int64(22))",3.3491136511261668,2.929026817385331,0.004052706425769603,0.026885231701022194
"(np.int64(5), np.int64(11), np.int64(22), np.int64(31))",2.493013569989926,2.8894307876774614,0.023964672515915164,0.0403311049382612
"(np.int64(5), np.int64(11), np.int64(22), np.int64(35))",3.753068379214997,4.831151202709111,0.01864260727241196,0.014882676694148222
"(np.int64(5), np.int64(11), np.int64(22), np.int64(38))",4.618176576714449,3.7449515039240033,0.01172113819088183,0.040729625093056776
"(np.int64(5), np.int64(11), np.int64(29), np.int64(35))",5.590362314762616,3.395603092895256,0.02595082319340347,0.023440245263022685
"(np.int64(5), np.int64(12), np.int64(13), np.int64(31))",2.266354788328264,3.8724199837820965,0.06005334451412436,0.06520462717206577
"(np.int64(5), np.int64(12), np.int64(13), np.int64(39))",6.318237501700769,4.524489126973112,0.02231988310106503,0.03402146076885848
"(np.int64(5), np.int64(12), np.int64(15), np.int64(31))",4.83723797119071,4.144195536281365,0.05356843546278567,0.03874415807739362
"(np.int64(5), np.int64(12), np.int64(17), np.int64(29))",3.259631730458333,6.073699693298668,0.026972648505933394,0.024983668046651863
"(np.int64(5), np.int64(12), np.int64(18), np.int64(21))",5.6336894651515514,3.7389337897479424,-0.002255596532667048,0.015515558756016734
"(np.int64(5), np.int64(12), np.int64(18), np.int64(24))",3.651566657432448,4.076283372367897,0.024877551660799635,0.012131159039072803
"(np.int64(5), np.int64(12), np.int64(19), np.int64(31))",1.6812776197650356,4.471753011928853,0.04935668804908788,0.053290554749640395
"(np.int64(5), np.int64(12), np.int64(20), np.int64(22))",2.424030854907075,4.207257870602553,0.03652593594802955,0.0413732727050411
"(np.int64(5), np.int64(12), np.int64(20), np.int64(31))",1.9046664407590652,4.310900871335086,0.0473993368854132,0.05150715229584624
"(np.int64(5), np.int64(12), np.int64(21), np.int64(29))",8.035751266826757,3.5269979755674075,0.0,0.007174428539145183
"(np.int64(5), np.int64(12), np.int64(21), np.int64(30))",7.368682237912588,3.811953221168858,0.017383764063449214,0.00845083161928839
"(np.int64(5), np.int64(12), np.int64(21), np.int64(38))",4.273806096201516,4.547818536886692,0.0,0.008961152754848989
"(np.int64(5), np.int64(12), np.int64(23), np.int64(40))",7.436459147332711,6.178814703023669,0.03131212227018243,0.0017782163148034602
"(np.int64(5), np.int64(12), np.int64(30), np.int64(38))",7.0901455999858,7.040601703179929,0.014122673946755704,0.014097894269753053
"(np.int64(5), np.int64(12), np.int64(34), np.int64(40))",3.423224690866644,2.269624457146876,0.01638883550355208,0.005240237180527796
"(np.int64(5), np.int64(12), np.int64(34), np.int64(41))",3.8791947752077705,5.939009016648318,0.01071912587517776,0.008568324518105519
"(np.int64(5), np.int64(13), np.int64(14), np.int64(29))",6.478328507500864,7.778664011837223,0.08538300865688198,0.026453265907630752
"(np.int64(5), np.int64(13), np.int64(18), np.int64(22))",5.880434027455212,3.3017876387218394,0.03443825962506131,0.028270904033041222
"(np.int64(5), np.int64(13), np.int64(18), np.int64(28))",9.684464678425762,6.997599103605468,0.031444441854040495,0.017036036429506574
"(np.int64(5), np.int64(13), np.int64(20), np.int64(21))",5.665115469033698,3.885891767059551,0.022255300330442096,0.015782275566032733
"(np.int64(5), np.int64(13), np.int64(20), np.int64(26))",6.527645943255037,3.557020009083556,0.02662636589875811,0.011928751146448091
"(np.int64(5), np.int64(13), np.int64(20), np.int64(38))",13.662171662323932,14.872476160879417,0.02103903590242151,0.02142104134304912
"(np.int64(5), np.int64(13), np.int64(23), np.int64(30))",5.323596182408413,4.749570835837581,0.006325726326307124,-6.00613147471174e-05
"(np.int64(5), np.int64(13), np.int64(27), np.int64(43))",9.444509931450865,3.1780723270032105,-0.001333405461275583,0.021122294333960845
"(np.int64(5), np.int64(13), np.int64(31), np.int64(34))",4.881655499091682,6.917140227324451,0.05044404569544625,0.029621763542488133
"(np.int64(5), np.int64(13), np.int64(34), np.int64(42))",3.5968719181711615,5.109237935974214,0.018809823494459366,0.02388768806718722
"(np.int64(5), np.int64(13), np.int64(35), np.int64(42))",3.5968719181711615,5.109237935974214,0.018809823494459366,0.02388768806718722
"(np.int64(5), np.int64(14), np.int64(20), np.int64(22))",3.957465572064826,7.479761330085398,0.05458382360762826,0.05235031611351748
"(np.int64(5), np.int64(14), np.int64(20), np.int64(40))",12.327166627157284,13.473200018716943,0.03301228800704892,0.03905900213352487
"(np.int64(5), np.int64(14), np.int64(27), np.int64(43))",8.744402766637744,6.7029202796980085,-0.005477463336847288,0.03225803665576987
"(np.int64(5), np.int64(14), np.int64(29), np.int64(38))",8.910488825610155,3.166779611217977,0.05307504729865542,0.030209135512054286
"(np.int64(5), np.int64(14), np.int64(32), np.int64(43))",2.3009976120398425,3.0222395177251777,0.04601829385642919,0.061954125463772214
"(np.int64(5), np.int64(15), np.int64(17), np.int64(32))",2.8902921348002018,2.774391547137692,0.04871829507519365,0.047206882856903554
"(np.int64(5), np.int64(15), np.int64(19), np.int64(23))",6.459945640418958,4.448181394426355,0.0042784218074348734,0.006508722356318941
"(np.int64(5), np.int64(15), np.int64(21), np.int64(42))",3.816403072087778,7.401954332580943,-0.0027835817875200286,0.034130376704763044
"(np.int64(5), np.int64(15), np.int64(22), np.int64(27))",4.578079053448591,3.0331301664745522,-0.002657499570782318,0.011686254306546684
"(np.int64(5), np.int64(15), np.int64(23), np.int64(28))",4.445386728777472,3.7974678389019383,0.000985884457070152,0.003339401404916953
"(np.int64(5), np.int64(15), np.int64(26), np.int64(40))",9.263480466376624,9.072190931010859,0.03595377185524673,0.021760178486186388
"(np.int64(5), np.int64(15), np.int64(27), np.int64(28))",4.9923038399958015,4.375800480366053,-0.0015239148008638903,0.011399062395972659
"(np.int64(5), np.int64(15), np.int64(28), np.int64(41))",3.0632195599497067,4.198044167693451,0.015251275008333787,0.006566836927662689
"(np.int64(5), np.int64(15), np.int64(33), np.int64(39))",4.875467200389014,6.076017897180019,0.0193107858976731,0.03579592169461587
"(np.int64(5), np.int64(15), np.int64(34), np.int64(39))",4.4854578622506756,3.447945985803728,0.019169222137457198,0.01686331234767846
"(np.int64(5), np.int64(15), np.int64(34), np.int64(42))",5.519231029149584,4.344286159234376,0.024113901921782643,0.010183898729685614
"(np.int64(5), np.int64(16), np.int64(18), np.int64(22))",2.0888041521161798,2.3441388957459317,0.023036697754623914,0.01147841324687493
"(np.int64(5), np.int64(16), np.int64(19), np.int64(25))",5.251445684158503,6.555546363329843,0.007737779934220201,0.0038521330775497242
"(np.int64(5), np.int64(16), np.int64(21), np.int64(29))",2.4846496472392885,2.9620923000449086,0.0,0.013638299723695901
"(np.int64(5), np.int64(16), np.int64(21), np.int64(40))",7.782297529118932,4.523849764226149,0.00029015982852220734,0.03263795002917047
"(np.int64(5), np.int64(16), np.int64(24), np.int64(40))",7.253762669464222,4.007672729969899,0.01255219252514328,0.012813520082067376
"(np.int64(5), np.int64(16), np.int64(25), np.int64(31))",4.906633473709796,3.7923753881024838,0.017758168281017728,0.010779011861671628
"(np.int64(5), np.int64(16), np.int64(29), np.int64(36))",5.712892330562128,2.248122279735106,0.03863240427949788,0.025259572524960805
"(np.int64(5), np.int64(16), np.int64(31), np.int64(35))",3.2977095366592444,2.7430487761967446,0.024938805830521327,0.022930228425076082
"(np.int64(5), np.int64(16), np.int64(37), np.int64(40))",6.010570387981127,7.935751037444953,0.01863921508233124,0.014922930565493875
"(np.int64(5), np.int64(17), np.int64(18), np.int64(27))",10.504420201752534,5.9492803645096455,-0.011066019415394646,0.011782142544752738
"(np.int64(5), np.int64(17), np.int64(26), np.int64(40))",5.25521617512657,11.290937013344626,0.016242515181631223,0.02293442623968822
"(np.int64(5), np.int64(17), np.int64(29), np.int64(36))",10.160873213323084,10.530198052724112,0.042977229306374376,0.027860963934166372
"(np.int64(5), np.int64(17), np.int64(30), np.int64(42))",5.3225686764515965,3.4673086054209126,0.004455466828363619,0.021433497079222263
"(np.int64(5), np.int64(17), np.int64(37), np.int64(43))",3.87383194272287,4.149236443359421,0.027893092365608885,0.028961338570797857
"(np.int64(5), np.int64(18), np.int64(19), np.int64(23))",9.622065564901696,6.785794950282366,0.01364711811119057,0.006386418439515262
"(np.int64(5), np.int64(18), np.int64(19), np.int64(40))",11.062470070538739,10.511856720376114,0.025401228708635593,0.030693636732993634
"(np.int64(5), np.int64(18), np.int64(22), np.int64(23))",8.293729457525263,3.730244081588587,0.006455069300475014,0.005656387069646773
"(np.int64(5), np.int64(18), np.int64(24), np.int64(29))",2.9009476578564715,5.369840595596738,0.036279112398227564,0.016262623295435596
"(np.int64(5), np.int64(18), np.int64(25), np.int64(38))",6.287408961822449,5.872008305788216,0.019272302981313882,0.014954064931454347
"(np.int64(5), np.int64(18), np.int64(25), np.int64(40))",5.34500211615767,8.109916020682633,0.006948484261343868,0.010212313238515347
"(np.int64(5), np.int64(18), np.int64(25), np.int64(41))",3.3124331839951577,2.665584059537166,0.0013697594112610512,0.0047575924672121905
"(np.int64(5), np.int64(18), np.int64(26), np.int64(42))",3.0737413201167003,4.134806276998215,0.024898411262736397,0.01951630629646217
"(np.int64(5), np.int64(18), np.int64(27), np.int64(33))",5.678917664743199,3.063777475286064,0.006356652652826256,0.025629645933993084
"(np.int64(5), np.int64(18), np.int64(28), np.int64(33))",1.8727461746071687,2.2586816268299006,0.030522018671023887,0.02069051127747279
"(np.int64(5), np.int64(18), np.int64(29), np.int64(35))",6.025151105192873,5.150097339583308,0.02971814587752908,0.017999413840151357
"(np.int64(5), np.int64(18), np.int64(30), np.int64(41))",4.4464678822413966,5.791105801093013,0.00897994916816991,0.00781620733147892
"(np.int64(5), np.int64(18), np.int64(33), np.int64(42))",4.264314400834025,4.450619064809312,0.01632467089013956,0.03843602012408054
"(np.int64(5), np.int64(19), np.int64(23), np.int64(38))",14.9584442482025,4.449108799576577,0.008466261760841864,0.011052462050593403
"(np.int64(5), np.int64(19), np.int64(24), np.int64(32))",3.106526183916417,3.1318440652217707,0.012932788137538398,0.012760700546323944
"(np.int64(5), np.int64(19), np.int64(25), np.int64(31))",4.108301141668171,5.419543702717881,0.0263117206491017,0.009547580916749454
"(np.int64(5), np.int64(19), np.int64(30), np.int64(37))",8.96246030795992,8.09430803455575,0.04573040351355151,0.027889916881160493
"(np.int64(5), np.int64(19), np.int64(31), np.int64(32))",2.8118636159817676,4.242747140442126,0.0046056215213680085,0.0036790430075985814
"(np.int64(5), np.int64(20), np.int64(21), np.int64(24))",8.550245262161216,3.07081808658746,-0.0006807700685478313,0.014806321086593965
"(np.int64(5), np.int64(20), np.int64(21), np.int64(32))",6.044143166711263,3.000520464323772,0.00012959105240495372,0.022260876810888064
"(np.int64(5), np.int64(20), np.int64(22), np.int64(37))",3.7156033937731525,2.6939709075737714,0.046695828643484094,0.05762762694233914
"(np.int64(5), np.int64(20), np.int64(25), np.int64(39))",2.9398983005987547,7.957900750565666,0.011994996295144,0.011593622805606052
"(np.int64(5), np.int64(20), np.int64(27), np.int64(36))",4.926560795491013,6.0771098505027386,-0.0008699759735798507,0.005727696008146266
"(np.int64(5), np.int64(20), np.int64(31), np.int64(43))",3.1970682771911227,2.2845783148900893,0.039302605648236066,0.052118972806754704
"(np.int64(5), np.int64(20), np.int64(39), np.int64(42))",6.256566708985398,11.93606062691342,0.03449496291724086,0.037886533386089716
"(np.int64(5), np.int64(21), np.int64(23), np.int64(36))",6.390377064672001,3.34769144476344,-0.0037431004453658545,0.006166391573939944
"(np.int64(5), np.int64(21), np.int64(25), np.int64(34))",5.204246357534215,3.342977102248275,0.004761548156687168,0.0041671381978560795
"(np.int64(5), np.int64(21), np.int64(27), np.int64(28))",7.7044964356644225,3.9155079554195424,0.008898109600996351,0.011509769250259372
"(np.int64(5), np.int64(21), np.int64(27), np.int64(30))",4.485885390712947,2.5683148984951116,0.010661428651694616,0.003983602142483056
"(np.int64(5), np.int64(22), np.int64(24), np.int64(43))",2.112401173323109,6.982138297701769,0.018651486297223685,0.017607193388655462
"(np.int64(5), np.int64(22), np.int64(33), np.int64(43))",1.9081397204008608,2.582309540952415,0.017329434462483917,0.01867890321749488
"(np.int64(5), np.int64(22), np.int64(34), np.int64(37))",3.092418266313327,2.7896015438282253,0.012225194546714557,0.014436146862156551
"(np.int64(5), np.int64(22), np.int64(38), np.int64(40))",5.645962108248477,4.613135374175455,0.014038239628533566,0.012119808899367812
"(np.int64(5), np.int64(22), np.int64(41), np.int64(42))",2.894821604850231,4.152917534735533,0.0024108125849610085,0.00763777344118699
"(np.int64(5), np.int64(23), np.int64(26), np.int64(38))",5.147511435266432,3.7923692078510824,0.0020193165258963752,0.011824610029635751
"(np.int64(5), np.int64(23), np.int64(31), np.int64(38))",4.005477310351861,5.40131619658519,0.006509852243302583,0.008512796807895406
"(np.int64(5), np.int64(23), np.int64(32), np.int64(42))",2.3944575817460305,2.552699797862517,0.004435009156687153,0.0022610000633360716
"(np.int64(5), np.int64(24), np.int64(25), np.int64(34))",6.051073718566522,3.0592378699046083,0.01615986774444922,0.021250993038139376
"(np.int64(5), np.int64(24), np.int64(26), np.int64(37))",4.38535353212376,4.096498138438465,0.010580192915459419,0.009714802604524286
"(np.int64(5), np.int64(24), np.int64(34), np.int64(37))",3.24281554069349,2.15137599621588,0.023230291023108918,0.023271855594914737
"(np.int64(5), np.int64(24), np.int64(40), np.int64(43))",6.024910468717909,10.627213548578785,0.02771225577092573,0.03223098994155238
"(np.int64(5), np.int64(25), np.int64(27), np.int64(39))",7.3599303889497545,4.99095643285846,0.007575664451547004,0.007634590922446005
"(np.int64(5), np.int64(25), np.int64(29), np.int64(35))",4.494448911447731,6.0129568087046374,0.02005548757089448,0.01084502298002632
"(np.int64(5), np.int64(25), np.int64(32), np.int64(41))",2.9769334231752516,3.3847320481863097,0.0031761132049104024,0.00516340392872805
"(np.int64(5), np.int64(25), np.int64(33), np.int64(39))",6.67201323111843,6.89881852136091,0.01494254039633347,0.008429220493726852
"(np.int64(5), np.int64(26), np.int64(30), np.int64(40))",4.672191957380064,4.361238928242662,0.06677121411822251,0.0229618724011309
"(np.int64(5), np.int64(26), np.int64(34), np.int64(35))",4.538767349792606,4.29003616569974,0.00040193669480292904,0.0003724310014625587
"(np.int64(5), np.int64(26), np.int64(39), np.int64(43))",6.124410567944962,4.750292522181642,0.018758235872395,0.019470809262253308
"(np.int64(5), np.int64(27), np.int64(28), np.int64(29))",6.702267370758672,3.980239013710104,0.0,0.012463157211093923
"(np.int64(5), np.int64(27), np.int64(31), np.int64(32))",3.6432510171481205,2.043976056232249,7.79738576131006e-05,0.005670795260482864
"(np.int64(5), np.int64(27), np.int64(33), np.int64(36))",2.919304485094098,4.405329522194011,-0.0033817798937032517,0.007440139460469952
"(np.int64(5), np.int64(28), np.int64(29), np.int64(39))",5.4504923752575465,2.308952398871563,0.02429957099424651,0.012728384372487578
"(np.int64(5), np.int64(28), np.int64(30), np.int64(39))",7.247318540966337,3.5531026870537166,0.010131500530437987,0.013808030250300973
"(np.int64(5), np.int64(28), np.int64(36), np.int64(42))",4.320435945602893,4.461652391068592,0.01504379962524427,0.013364538623769295
"(np.int64(5), np.int64(28), np.int64(37), np.int64(39))",3.9691108237366177,2.48695818826296,0.008475806398400065,0.01692541021332772
"(np.int64(5), np.int64(30), np.int64(34), np.int64(38))",6.276751648035123,3.4786374645099505,0.020948133965458138,0.02315325822200487
"(np.int64(5), np.int64(33), np.int64(38), np.int64(39))",4.709425652412375,5.3927104665720895,0.0063274704931626236,0.009129351230833027
"(np.int64(5), np.int64(36), np.int64(38), np.int64(41))",3.4068372097606408,3.0246088556942716,0.0032354209793499233,0.006986375004936263
"(np.int64(5), np.int64(38), np.int64(40), np.int64(42))",6.105012826614148,9.939491881164455,0.006330042181527884,0.013843527789623944
"(np.int64(6), np.int64(7), np.int64(8), np.int64(21))",2.748698641647819,4.850491055889324,0.009657944851045208,0.05237862547086014
"(np.int64(6), np.int64(7), np.int64(8), np.int64(25))",2.9509118930142155,2.2998549527172334,0.017523435321461944,0.011271995081835295
"(np.int64(6), np.int64(7), np.int64(10), np.int64(43))",2.4528432594928007,3.247343245891367,0.02356182734643608,0.04932288191159795
"(np.int64(6), np.int64(7), np.int64(17), np.int64(41))",2.9747197217843895,2.6229868211958944,0.010910658008578489,0.016592168892901382
"(np.int64(6), np.int64(7), np.int64(19), np.int64(40))",11.636732678426,7.025037576342656,0.018124054881151985,0.041535143602800306
"(np.int64(6), np.int64(7), np.int64(23), np.int64(42))",8.499015030904317,2.205736488137168,0.03732994480709062,0.04433913220253782
"(np.int64(6), np.int64(7), np.int64(24), np.int64(41))",4.286523590183168,4.730641443256087,0.028519956861526863,0.027781552400092724
"(np.int64(6), np.int64(7), np.int64(26), np.int64(42))",2.891762304207699,2.2027095095986713,0.028625365646187007,0.028793450107383767
"(np.int64(6), np.int64(7), np.int64(33), np.int64(39))",4.740914276720347,4.04438140712134,0.026788121776696316,0.037506149127381594
"(np.int64(6), np.int64(7), np.int64(40), np.int64(41))",2.0329876793225754,7.2984304296977625,0.00987240755764296,0.020400387330090974
"(np.int64(6), np.int64(8), np.int64(10), np.int64(21))",3.8513522696777303,3.288246336247374,0.01031657155206045,0.03932996652316623
"(np.int64(6), np.int64(8), np.int64(10), np.int64(36))",3.0270245875053607,2.2876727292824772,0.02994221827337573,0.03412428017305702
"(np.int64(6), np.int64(8), np.int64(10), np.int64(42))",3.7449013526306385,2.4487969010541724,0.02408673143363249,0.020368329267149488
"(np.int64(6), np.int64(8), np.int64(11), np.int64(39))",5.978752673712066,4.398144731592186,0.04663466985301579,0.02201416787969457
"(np.int64(6), np.int64(8), np.int64(13), np.int64(27))",10.489687470013385,9.136742652494673,0.0015345730292496418,0.04372925723507359
"(np.int64(6), np.int64(8), np.int64(13), np.int64(37))",2.1456333761155317,2.5510801860946293,0.021671114752693232,0.022784227104347243
"(np.int64(6), np.int64(8), np.int64(14), np.int64(40))",7.330711018080293,8.319169425677735,0.03318886557927481,0.01727948206041785
"(np.int64(6), np.int64(8), np.int64(15), np.int64(27))",3.162054121064917,4.701241912893831,-0.008173565399351657,0.01863111452664301
"(np.int64(6), np.int64(8), np.int64(15), np.int64(32))",4.648843826156322,2.061810192639664,0.03082986660793363,0.01905532099107543
"(np.int64(6), np.int64(8), np.int64(15), np.int64(40))",5.309199368119271,3.6051640420051037,0.01980703004358142,0.013697495419041195
"(np.int64(6), np.int64(8), np.int64(17), np.int64(18))",1.8363893717351565,2.036737310606795,0.01892889341442361,0.03402180246876063
"(np.int64(6), np.int64(8), np.int64(22), np.int64(33))",4.467817604772441,4.999249284391919,0.032985689140372365,0.03403929155525942
"(np.int64(6), np.int64(8), np.int64(25), np.int64(29))",4.924489237629979,2.7061968715845426,0.008585354922035715,0.001091843001631676
"(np.int64(6), np.int64(8), np.int64(31), np.int64(35))",5.40949926752765,3.427668186926191,0.022480711875577986,0.02745705046722846
"(np.int64(6), np.int64(9), np.int64(10), np.int64(11))",4.234754602997342,4.893345748547767,0.021395535683219946,0.03358069602899494
"(np.int64(6), np.int64(9), np.int64(10), np.int64(23))",3.2117895290609653,2.4236299294220482,0.02313292425500002,0.016392064291538944
"(np.int64(6), np.int64(9), np.int64(11), np.int64(18))",5.25478221115009,7.071529919769893,0.03423606465415663,0.03933976965574726
"(np.int64(6), np.int64(9), np.int64(12), np.int64(13))",1.5460512657436842,1.499364110512534,0.05244987322611672,0.03574515528971778
"(np.int64(6), np.int64(9), np.int64(12), np.int64(16))",2.7932000323456263,1.9304501176118336,0.03379747254860199,0.02940474199574994
"(np.int64(6), np.int64(9), np.int64(13), np.int64(19))",6.227166993055388,4.929919914221458,0.048423595259191154,0.03393447208791922
"(np.int64(6), np.int64(9), np.int64(13), np.int64(39))",4.496977427884543,7.280399023911155,0.03672856464743446,0.027728960652669166
"(np.int64(6), np.int64(9), np.int64(19), np.int64(32))",5.563405501943745,4.1554440734943725,0.021319271176515886,0.0196505245706593
"(np.int64(6), np.int64(9), np.int64(19), np.int64(42))",6.201936063392557,7.822293912377375,0.015699868475339218,0.02224763199875268
"(np.int64(6), np.int64(9), np.int64(21), np.int64(43))",2.7400479158364557,3.007873844130859,-0.010491833352659463,0.024271226283771874
"(np.int64(6), np.int64(9), np.int64(22), np.int64(24))",3.69000685714141,2.2417538003012583,0.022093597970910706,0.022394353780000986
"(np.int64(6), np.int64(9), np.int64(26), np.int64(33))",2.715450385249899,3.1986601961364576,0.018076080157837682,0.042005511311911437
"(np.int64(6), np.int64(9), np.int64(30), np.int64(37))",3.068469497117659,3.8142537519590296,0.05360164646407184,0.028638448598736876
"(np.int64(6), np.int64(9), np.int64(30), np.int64(43))",5.13705897904796,5.458989389769218,0.045863482222724294,0.04397713543408588
"(np.int64(6), np.int64(9), np.int64(33), np.int64(42))",3.738955514923478,5.465943278347855,0.028492486018651064,0.04026392493239028
"(np.int64(6), np.int64(10), np.int64(11), np.int64(33))",6.2054019540823555,5.366817869368321,0.08973788212907385,0.0833928923389523
"(np.int64(6), np.int64(10), np.int64(12), np.int64(38))",6.026306980625758,4.938309813551461,0.04423767237745935,0.034958466150936784
"(np.int64(6), np.int64(10), np.int64(19), np.int64(21))",6.081302425499626,10.594650932988424,6.914212624498095e-05,0.020724315154819206
"(np.int64(6), np.int64(10), np.int64(27), np.int64(33))",5.209920560481416,4.061929842863631,0.005310759215899075,0.024246209727027512
"(np.int64(6), np.int64(10), np.int64(31), np.int64(40))",3.6031435419409927,4.10932655839333,0.04605609487930917,0.05698589124493547
"(np.int64(6), np.int64(10), np.int64(33), np.int64(38))",3.72391275976508,3.569466748844905,0.05311048017699105,0.0773039037130816
"(np.int64(6), np.int64(10), np.int64(36), np.int64(37))",3.0221903757714195,2.4688959145308096,0.031862371964708425,0.024875885089065686
"(np.int64(6), np.int64(10), np.int64(36), np.int64(43))",2.2561446881508234,2.6101784935845234,0.035993840706413094,0.04032164354350609
"(np.int64(6), np.int64(11), np.int64(13), np.int64(42))",5.178374599803133,3.940513392641077,0.024671660821378727,0.03544841194495074
"(np.int64(6), np.int64(11), np.int64(19), np.int64(24))",4.411426086183514,3.0769890826640185,0.055042554002081134,0.06731311295750464
"(np.int64(6), np.int64(11), np.int64(20), np.int64(43))",4.960245394542029,3.402223300804247,0.016222331004325352,0.023613599119903128
"(np.int64(6), np.int64(11), np.int64(22), np.int64(27))",2.1545868868438274,8.579268709154645,0.0032871082097089,0.027357499058278556
"(np.int64(6), np.int64(11), np.int64(26), np.int64(31))",2.287692525701307,2.8005064766042977,0.040483547916487894,0.05114524355205419
"(np.int64(6), np.int64(11), np.int64(27), np.int64(39))",10.402318753882277,3.63962981275826,-0.00942773058394264,0.01945943467362954
"(np.int64(6), np.int64(11), np.int64(30), np.int64(39))",9.485469328061143,11.947921787856075,0.02496853527739984,0.02242882072092245
"(np.int64(6), np.int64(11), np.int64(35), np.int64(36))",3.484786927102509,3.2014704163043355,0.0005888676767002998,0.0009013350765779693
"(np.int64(6), np.int64(11), np.int64(40), np.int64(42))",6.216301448710914,7.20898506242391,0.03205491597897425,0.02644996264487076
"(np.int64(6), np.int64(12), np.int64(16), np.int64(37))",3.788848054585769,3.5500710434528076,0.06926159193277948,0.0710107745702433
"(np.int64(6), np.int64(12), np.int64(18), np.int64(41))",1.4601755388160476,1.0556820157957667,0.011972023168975388,0.011672460350427127
"(np.int64(6), np.int64(12), np.int64(23), np.int64(42))",1.425378546037465,3.20759764127081,0.02699016893094064,0.024347268150706647
"(np.int64(6), np.int64(12), np.int64(24), np.int64(30))",4.521798457738724,3.9596033057066733,0.008421530977678282,0.031857640228535655
"(np.int64(6), np.int64(12), np.int64(28), np.int64(35))",2.664166228757763,3.0604877691834935,0.032385313568246143,0.01883284506455385
"(np.int64(6), np.int64(13), np.int64(14), np.int64(18))",4.706625422439815,5.145275984376776,0.046569366607072116,0.031349431141885375
"(np.int64(6), np.int64(13), np.int64(16), np.int64(18))",6.612410449605423,6.181259089807583,0.04480142701973311,0.03128112623051815
"(np.int64(6), np.int64(13), np.int64(22), np.int64(39))",3.022493082395515,4.578191544318305,0.03834837788654366,0.04356035003424419
"(np.int64(6), np.int64(14), np.int64(16), np.int64(43))",3.9633699814525847,7.134449944320846,0.02436228165082044,0.03613078195720609
"(np.int64(6), np.int64(14), np.int64(17), np.int64(30))",3.0276805979763313,7.166852576557355,0.025212366310815915,0.04194301951662183
"(np.int64(6), np.int64(14), np.int64(19), np.int64(33))",3.895507878871636,2.9253058549753135,0.051316673621032316,0.04887804971105647
"(np.int64(6), np.int64(14), np.int64(20), np.int64(26))",6.194638826532378,3.9044325151824566,0.041006220946639305,0.023378430786987314
"(np.int64(6), np.int64(14), np.int64(27), np.int64(35))",4.970183413399304,4.187855319071389,0.012387388816072598,0.03383282971433976
